,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
161,"Boston Symphony Orchestra, Inc.",,Music,Art Works,15-3100-7116,BOSTON,MA,02115-4557,"To support the Tanglewood Music Center (TMC)'s 75th anniversary through performances of newly commissioned and established works. In celebration, performances of newly commissioned works will take place at every TMC concert as well as during the week-long Festival of Contemporary Music. Composers including Michael Gandolfi and John Harbison will each curate one day of the festival.",2015,7,50000 ,2015-01-01,2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,"Boston Symphony Orchestra, Inc.",,Music,Art Works,14-3100-7052,BOSTON,MA,02115-4557,"To support Beethoven and the Piano, an initiative exploring the composer's works for piano and orchestra and related educational activities. Plans include a complete cycle of Beethoven's five piano concertos plus the Triple Concerto for Violin, Cello, and Piano during the course of three successive concert programs featuring conductor Christoph von Dohnanyi and pianist Yefim Bronfman at Symphony Hall. The Boston Symphony Orchestra also will partner with the New England Conservatory, the Museum of Fine Arts, Boston, and Harvard University to program several free, ancillary public events surrounding the performances such as lecture demonstrations and film screenings.",2014,7,75000 ,2014-01-01,2014-08-31,0.0,0.0,0.0,0.0,0.06432956713611448,0.0,0.0,1
163,"Boston Symphony Orchestra, Inc.",,Music,Art Works,14-3100-7053,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at Tanglewood Music Center. The festival, directed by composers John Harbison and Michael Gandolfi, will feature chamber music and orchestral performances by resident musicians and guest artists. Works by a wide array of contemporary composers will be highlighted including both established and emerging composers.",2014,7,45000 ,2014-01-01,2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164,"Boston Symphony Orchestra, Inc.",,Music,Art Works,13-3100-7097,BOSTON,MA,02115-4557,"To support concerts of works by living composers with related educational activities. Plans include world premiere performances of Augusta Read Thomas's Cello Concerto No.3 with soloist Lynn Harrell and the symphony orchestra's first performances of two works by Oliver Knussen, Violin Concerto, Op. 30 and Whitman Settings for soprano and orchestra with the composer conducting.",2013,7,65000 ,2013-01-01,2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,"Boston Symphony Orchestra, Inc.",,Music,Art Works,13-3100-7098,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at the Tanglewood Music Center. The five-day festival, directed by pianist Pierre-Laurent Aimard, will feature chamber music and orchestral performances by resident musicians and guest artists.",2013,7,50000 ,2013-01-01,2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166,"Boston Symphony Orchestra, Inc.",,Music,Art Works,12-3100-7096,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at the Tanglewood Music Center. The five-day festival, directed by composers John Harbison and Oliver Knussen, will feature chamber music and orchestral performances by resident musicians and guest artists.",2012,7,50000 ,2012-01-01,2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167,"Boston Symphony Orchestra, Inc.",,Music,Art Works,12-3100-7097,BOSTON,MA,02115-4557,"To support performances of the world premiere of composer John Harbison's Symphony No. 6 and other new music performances with related educational activities. Works to be performed include the premiere of Harbison's new work conducted by David Zinman, Mark-Anthony Turnage's From the Wreckage (a trumpet concerto) conducted by Andris Nelsons, and Esa-Pekka Salonen's Violin Concerto conducted by the composer.",2012,7,60000 ,2012-01-01,2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,11-3100-7098,BOSTON,MA,02115-4557,"To support a new Friday evening subscription series featuring guest conductors with related educational activities. Conductors Sir Mark Elder, Susanna Malkki, and Thomas Ades will conduct Friday evening concerts in an informal format designed to attract a younger audience and will be broadcast on WGBH-FM radio.",2011,7,75000 ,2011-01-01,2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
169,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,11-3100-7101,BOSTON,MA,02115-4557,"To support the ""Festival of Contemporary Music"" at the Tanglewood Music Center. The multi-day festival, directed by composer Charles Wuorinen, will feature chamber music and orchestral performances by resident musicians and guest artists of works by contemporary composers including the premiere of a commissioned work by Wuorinen.",2011,7,55000 ,2011-01-01,2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,10-3100-7098,BOSTON,MA,02115-4557,To support the Festival of Contemporary Music at the Tanglewood Music Center. The 70th anniversary festival will honor the resident composers who have led composition activities for the festival over the past seven decades.,2010,7,45000 ,2010-01-01,2010-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,10-3100-7101,BOSTON,MA,02115-4557,"To support premiere performances of new orchestral works and related educational activities. Three works by composers Elliott Carter, John Harbison, and Peter Lieberson will be premiered in three programs under the direction of Music Director James Levine.",2010,7,75000 ,2010-01-01,2010-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,09-3100-7090,BOSTON,MA,02115-4557,"To support the world premiere performances of a new work by composer Gunther Schuller. In celebration of the orchestra's 125th anniversary, four performances of the new work titled ""Where the Word Ends"" will take place including related educational activities.",2009,7,70000 ,2009-01-01,2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
173,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,09-3100-7103,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at the Tanglewood Music Center. The multi-day concert series, under the direction of American composer Augusta Read Thomas, will feature significant modern works.",2009,7,40000 ,2009-01-01,2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,08-3100-7007,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at the Tanglewood Music Center. The concert series, under the direction of Boston Symphony Orchestra's Music Director James Levine, will feature a centenary celebration of composer Elliott Carter.",2008,7,40000 ,2008-01-01,2008-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,08-3100-7015,BOSTON,MA,02115-4557,"To support world premiere performances of newly commissioned works by composers John Harbison and William Bolcom, with associated educational activities. As part of the orchestra's 125th anniversary season, the performances of the works will be preceded by lectures and an open rehearsal for local high school students.",2008,7,50000 ,2008-01-01,2008-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,07-3100-7074,BOSTON,MA,02115-4557,"To support the 2007 Festival of Contemporary Music at the Tanglewood Music Center. The concert series, directed by Pulitzer Prize-winning composer John Harbison, will feature performances of new music performed by pre-professional musicians and guest artists.",2007,7,40000 ,2007-01-01,2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
177,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,07-3100-7179,BOSTON,MA,02115-4557,To support community concerts and online educational tools. Two online educational modules will be developed: one focusing on youth concerts and one on new commissions.,2007,7,50000 ,2007-09-01,2008-06-30,0.0,0.0,0.13172616279802668,0.0,0.0,0.0,0.0,1
178,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,06-3100-7092,BOSTON,MA,02115-4557,"To support concerts and educational activities celebrating the works of Ludwig van Beethoven and Arnold Schoenberg. Plans include concerts, as well as expanded program notes, pre-concert lectures, a multi-media exhibit from the Arnold Schoenberg Center in Vienna, and scholarly symposia.",2006,7,75000 ,2006-01-01,2006-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,"Boston Symphony Orchestra, Inc.",,Music,Access to Artistic Excellence,05-3100-7037,BOSTON,MA,02115-4557,"To support a concert opera performance of Richard Wagner's ""The Flying Dutchman"" and related activities. The three performances scheduled will be conducted by Music Director-designate James Levine during his debut season with the orchestra.",2005,7,75000 ,2005-01-01,2005-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180,"Boston Symphony Orchestra, Inc.",,Music,Creativity / Presentation,04-3100-5024,BOSTON,MA,02115-4557,"To support premiere performances of new works by American composers Milton Babbit, John Harbison, and Charles Wuorinen; and a performance of Elliott Carter's SYMPHONIA; as well as in-depth profiles of the composers on the symphony's website. The orchestra also will perform Elliott Carter's SYMPHONIA, a large-scale orchestral work augmented by a commissioned overture.",2004,7,75000 ,2004-09-01,2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
181,"Boston Symphony Orchestra, Inc.",,Arts Education,Arts Learning,04-5100-8199,BOSTON,MA,02115-4557,To support Days in the Arts at Tanglewood. The project will offer a summer arts immersion program including workshops and field trips for students from Berkshire County.,2004,7,35000 ,2004-06-01,2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
182,"Boston Symphony Orchestra, Inc.",,Music,Creativity / Presentation,03-3100-5033,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music. The Tanglewood Music Center will present the week-long event within the summer 2003 Tanglewood Festival, featuring five to seven concerts by ensembles of Tanglewood fellows and guest artists.",2003,7,50000 ,2003-01-01,2003-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
183,"Boston Symphony Orchestra, Inc.",,Music,Creativity / Presentation,02-3100-5016,BOSTON,MA,02115-4557,To support the Festival of Contemporary Music. The Tanglewood Music Center will present the week long event within the summer Tanglewood Festival featuring five to seven concerts by ensembles of Tanglewood fellows and guest artists.,2002,7,50000 ,2002-01-01,2002-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
184,"Boston Symphony Orchestra, Inc.",,Music,Creativity / Presentation,01-3100-5066,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music. In August 2001, Tanglewood Music Center (TMC) will present the week-long event within the Tanglewood Festival featuring five to seven concerts by ensembles of TMC fellows and guest artists and by the TMC Orchestra.",2001,7,50000 ,2001-01-01,2001-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
185,"Boston Symphony Orchestra, Inc.",,Music,Arts Learning,01-3100-8187,BOSTON,MA,02115-4557,"To support the Composer-in-Residence Program. Between five and eight composers will participate in rehearsals, dialogues with audiences, composition classes, and master classes.",2001,7,75000 ,2001-06-01,2003-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186,"Boston Symphony Orchestra, Inc.",,Music,Creativity / Presentation,00-3100-5039,BOSTON,MA,02115-4557,"To support the Festival of Contemporary Music at the Tanglewood Music Center. During August 2000, the week-long Festival will feature up to seven concerts of the Tanglewood Music Center Orchestra, and one concert of the Boston Symphony Orchestra as part of Tanglewood's 10-week summer festival.",2000,7,50000 ,2000-01-01,2000-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
187,"Boston Symphony Orchestra, Inc.",,Music,Arts Learning,00-3100-8155,BOSTON,MA,02115-4557,To support the commission and presentation of a new musical work for children by Robert Xavier Rodriguez and the Underground Railway Theater. Teacher workshops and curriculum materials will be developed around this new work which is scheduled to be premiered in 2001.,2000,7,80000 ,2000-01-01,2001-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
