,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,engagement,outdoor,public,communities,park,is_public_art
219,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Grants for Arts Projects,1906446-34,SAN FRANCISCO,CA,94103-2637,"Purpose: To support the Preservation Access Program, which provides affordable access to video and audio preservation services. Additional Project Description: Selected through an open submission process, artists and cultural organizations will receive subsidized access to archival-quality preservation, digitization, and collection assessment services to preserve artistically significant audio and video collections. Approximately 700 hours of audiovisual material, including film and media in early digital formats, are expected to be preserved and made accessible to the public, including curators, educators, and researchers. Intended Beneficiaries: This program will serve media artists and audiences nationwide, as well as archives, museums, libraries, educational institutions, and other organizations that hold arts-related media collections. Intended Outcome: Beneficiaries access arts activities and programming.",2023,12,30000,2023-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.05825741270308722,0.0,0.0,1
220,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Grants for Arts Projects,1889053-34-22,SAN FRANCISCO,CA,94103-2637,"Purpose: To support the National MediaMaker Fellowship Program and related audio and visual preservation services. Additional Project Description: Through the MediaMaker Fellowship Program, participating artists will receive stipends and access to production equipment, professional development opportunities, hands-on training, mentorship, and convenings to develop peer networks, further their careers, and develop new projects. In addition, through an expansion of Bay Area Video Coalition's Preservation Access Program, fellows will have the opportunity to receive collection assessment and preservation services for their film works and to use preserved footage in new documentary films. Intended Beneficiaries: The program will serve participating artists, with a focus on filmmakers from underrepresented communities. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,12,50000,2022-01-01,2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.08486411942932526,0.0,1
221,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Grants for Arts Projects,1894716-34-22,SAN FRANCISCO,CA,94103-2637,"Purpose: To support staff costs for the MediaMaker Fellowship Program. Additional Project Description: Activities include planning for the 2023 round of the program and selection of the new fellows. The fellows will be selected through an open call application process. Fellows will receive participation stipends, professional development opportunities, hands-on training, industry mentorship, and in-person and online convenings to develop peer networks, further their careers, and develop new projects. Intended Beneficiaries: The program will serve emerging filmmakers from across the United States. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation's cultural infrastructure.",2022,12,40000,2022-07-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
222,"Bay Area Video Coalition, Inc.",aka BAVC,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1902240-66-22,SAN FRANCISCO,CA,94103-2637,"Purpose: To support personnel, facilities, and marketing expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,12,150000,2022-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
223,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Grants for Arts Projects,1864592-34-21,SAN FRANCISCO,CA,94103-2637,"To support staff salaries and administrative costs for the provision of video and audio preservation services. Through the Preservation Access Program, BAVC will work with media artists and cultural organizations across the country to ensure that artistically significant works are preserved and made accessible to the public for live and online exhibition and distribution. As many as 700 hours of audiovisual material and media in early digital formats are expected to be preserved.",2021,12,40000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.08747974504116598,0.0,0.0,1
224,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,1858047-34-20,SAN FRANCISCO,CA,94103-2637,"To support staff salaries and administrative costs for the provision of video and audio preservation services. Through the Preservation Access Program, the Bay Area Video Coalition will work with media artists and cultural organizations across the country to ensure that artistically significant works are preserved and made accessible to the public for live and online exhibition and distribution. Approximately 350 hours of audiovisual material as well as media in early digital formats are expected to be preserved",2020,12,40000,2020-01-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.08478543419660359,0.0,0.0,1
225,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,1862052-34-20,SAN FRANCISCO,CA,94103-2637,"To support the National MediaMaker Fellowship Program. Fellows selected through an open call application process will receive participation stipends and access to production equipment, professional development opportunities, hands-on training, industry mentorship, and in-person and online convenings to develop peer networks, further their careers, and develop new projects.",2020,12,90000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,1854746-34-19,SAN FRANCISCO,CA,94103-2637,"To support the National MediaMaker Fellowship Program. BAVC will provide selected nonfiction media artists with stipends and access to production equipment, professional development opportunities, hands-on training, and industry mentorship to further their careers and develop new works.",2019,12,90000,2020-01-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
227,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,1808482-34-18,SAN FRANCISCO,CA,94103-2637,"To support program staff, travel, lodging, and fees associated with the National MediaMaker Fellows Program that fosters the careers of nonfiction media artists. BAVC will provide selected artists with access to production equipment, project development, hands-on training, stipends, and exhibition and distribution strategies to further their careers. Fellows receive mentorship with nonprofit partners, distributors, journalists, interactive developers, funders, and curriculum specialists to develop new works. In addition to traditional filmmaking, the program will include support for the incubation and development of new work in expanded media formats, such as interactive games, multi-platform documentaries, and mobile apps.",2018,12,90000,2019-01-01,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
228,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,1829448-34-18,SAN FRANCISCO,CA,94103-2637,"To support the provision of video and audio preservation services. Through the Preservation Access Program, the Bay Area Video Coalition will work with media artists and cultural organizations across the country to ensure that artistically significant works are preserved and made accessible to the public for live and online exhibition and distribution. Approximately 700 hours of audiovisual material as well as media in early digital formats are expected to be preserved.",2018,12,45000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.08868200831973318,0.0,0.0,1
229,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,17-3400-7026,SAN FRANCISCO,CA,94103-2637,"To support the provision of video and audio preservation services. Through the Preservation Access Program, the Bay Area Video Coalition will work with media artists and cultural organizations to ensure that artistically significant works are preserved and made accessible to the public for live and online exhibitions. Approximately 700 hours of audiovisual material as well as media in early digital formats are expected to be preserved.",2017,12,55000,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.09117295119309726,0.0,0.0,1
230,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,17-3400-7088,SAN FRANCISCO,CA,94103-2637,"To support the National MediaMaker Fellows Program. With a focus on documentary media artists, BAVC will provide selected artists with access to production equipment, project development, hands-on training, and exhibition and distribution strategies to further their careers. Fellows will work with mentors such as journalists, nonprofit partners, distributors, interactive developers, funders, and curriculum specialists to develop the strongest possible project. Since expanding the program to include new media, fellows also will have the opportunity to produce interactive games, transmedia documentaries, and mobile apps.",2017,12,90000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
231,"Bay Area Video Coalition, Inc.",aka BAVC,Federal Partnerships,National Arts and Humanities Youth Program Awards,16-7700-7004,SAN FRANCISCO,CA,94103-2637,"In recognition of Next Gen. The after-school media arts program provides high school students from low-income families in San Francisco, California, with beginner- and advanced-level video and audio production training, paid internship opportunities, individual mentorships, and career development services.",2016,12,10000,2016-10-01,2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
232,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,16-3400-7051,SAN FRANCISCO,CA,94103-2637,"To support the provision of video and audio preservation services. Through the Preservation Access Program, the Bay Area Video Coalition will work with media artists and cultural organizations to ensure that artistically significant works are preserved and made available to the public for live and online exhibitions. Approximately 300 hours of audiovisual material as well as media in early digital formats are expected to be preserved.",2016,12,50000,2016-06-01,2017-05-31,0.0,0.0,0.0,0.0,0.0,0.09109238774070359,0.0,0.0,1
233,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,16-3400-7132,SAN FRANCISCO,CA,94103-2637,"To support the MediaMaker Fellows program. With a focus on documentary media artists, the program provides selected artists with access to production equipment, project development, hands-on training, and exhibition and distribution strategies to further their careers. Fellows will work with mentors such as journalists, nonprofit partners, distributors, interactive developers, funders, and curriculum specialists to develop the strongest possible project. Since expanding the program to include new media, fellows also have produced interactive games, transmedia documentaries, and mobile apps.",2016,12,90000,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
234,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,15-3400-7056,SAN FRANCISCO,CA,94103-2637,"To support the MediaMakers Fellows Program and the required product of copies of work produced. With a focus on documentary media artists, the project provides the selected artists with access to production equipment, project development, hands-on training, and exhibition and distribution strategies to further their careers. Fellows will work with mentors who are journalists, nonprofit partners, distributors, interactive developers, funders and curriculum specialists to develop the strongest possible project. Since expanding the program in recent years to include new media, fellows have also produced interactive games, transmedia documentaries, and mobile apps.",2015,12,85000,2015-01-01,2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
235,"Bay Area Video Coalition, Inc.",aka BAVC,Media Arts,Art Works,15-3400-7125,SAN FRANCISCO,CA,94103-2637,"To support the provision of video preservation services. Through the Preservation Access Program, the Bay Area Video Coalition will work with media artists and cultural organizations to ensure that artistically significant works are preserved and made available to the public for live and online exhibitions. Hundreds of hours of video and audio will be preserved. Recent clients include Dance Theatre of Harlem, The Poetry Center and American Poetry Archive, and Video Data Bank.",2015,12,100000,2015-07-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.07989012842459997,0.0,0.0,1
